unique_id,product_name,pdp_url
4059729620033,"Vodoodporno črtalo za oči Calligraph Pro Precise Matte, 020 Espresso Brown, 1 ml",https://www.dm.si/p/d/3145236/catrice-vodoodporno-crtalo-za-oci-calligraph-pro-precise-matte-020-espresso-brown
4059729620026,"Vodoodporna maskara Hyper Length, 010 Endless Black, 11 ml",https://www.dm.si/p/d/3144787/catrice-vodoodporna-maskara-hyper-length-010-endless-black
4059729586810,"Vodoodporno črtalo za oči Hyper Liner Brush, 020 Dark Mocca, 0,52 ml",https://www.dm.si/p/d/3145238/catrice-vodoodporno-crtalo-za-oci-hyper-liner-brush-020-dark-mocca
4059729586803,"Vodoodporno črtalo za oči Hyper Liner Brush, 010 Ever Black, 0,52 ml",https://www.dm.si/p/d/3145237/catrice-vodoodporno-crtalo-za-oci-hyper-liner-brush-010-ever-black
3616307093538,"Maskara za podaljšanje trepalnic Showstopper, 8,5 ml",https://www.dm.si/p/d/3153517/bourjois-paris-maskara-za-podaljsanje-trepalnic-showstopper
3616306387768,"Slip Stick olje za ustnice, 400 Rebel, 3,4 g",https://www.dm.si/p/d/3148100/rimmel-london-slip-stick-olje-za-ustnice-400-rebel
3616306387775,"Slip Stick olje za ustnice, 150 Cappucino Light, 3,4 g",https://www.dm.si/p/d/3148107/rimmel-london-slip-stick-olje-za-ustnice-150-cappucino-light
3616306387751,"Slip Stick olje za ustnice, 200 Pouting, 3,4 g",https://www.dm.si/p/d/3148090/rimmel-london-slip-stick-olje-za-ustnice-200-pouting
3616306387737,"Slip Stick olje za ustnice, 100 One of a Kind, 3,4 g",https://www.dm.si/p/d/3148106/rimmel-london-slip-stick-olje-za-ustnice-100-one-of-a-kind
3616306387720,"Slip Stick olje za ustnice, 350 So Poppy, 3,4 g",https://www.dm.si/p/d/3148105/rimmel-london-slip-stick-olje-za-ustnice-350-so-poppy
3616306387713,"Slip Stick olje za ustnice, 300 Cappucino, 3,4 g",https://www.dm.si/p/d/3148104/rimmel-london-slip-stick-olje-za-ustnice-300-cappucino
4066447971521,"Denkmit sredstvo za odstranjevanje madežev Oxi-Power, 750 g",https://www.dm.si/p/d/3113691/denkmit-denkmit-sredstvo-za-odstranjevanje-madezev-oxi-power
4066447832792,"Šumeče tablete Immun Fit z okusom pomaranče, 20 kos",https://www.dm.si/p/d/3104246/mivolis-sumece-tablete-immun-fit-z-okusom-pomarance
4066447937848,"Sponka za lase Golden Sunlight, več različic, 1 kos",https://www.dm.si/p/d/3136753/ebelin-sponka-za-lase-golden-sunlight-vec-razlicic
3870128041042,"Damski nočni vložki AirFit, 20 kos",https://www.dm.si/p/d/2284921/we-care-damski-nocni-vlozki-airfit
4066447870831,"Vrečke za smeti, 120 l, 10 kos",https://www.dm.si/p/d/1573035/profissimo-vrecke-za-smeti-120-l
8057149556082,"Očala za branje, dioptrija: +1,50, temno modra, 1 kos",https://www.dm.si/p/d/3149393/visiomax-ocala-za-branje-dioptrija-1-50-temno-modra
4066447831535,"Vitamin C v prahu, 100 g",https://www.dm.si/p/d/3104236/mivolis-vitamin-c-v-prahu
4066447990324,"Maska za lase Golden Sunlight 3v1, 125 ml",https://www.dm.si/p/d/3136783/balea-maska-za-lase-golden-sunlight-3v1
4066447274165,"Čopič za nanos rdečila na lica, 1 kos",https://www.dm.si/p/d/1307013/ebelin-copic-za-nanos-rdecila-na-lica
4058172178443,"Kozmetične blazinice iz 100% bombaža, 30 kos",https://www.dm.si/p/d/1094186/ebelin-kozmeticne-blazinice-iz-100-bombaza
